Stock A,Stock B,Correlation,Lag,Transfer Entropy
HAL.NS,SIEMENS.NS,0.8321334506368557,-1,0.2511074512273429
HAL.NS,BHEL.NS,0.7748677614769517,-15,0.32194537190844796
HAL.NS,ULTRACEMCO.NS,0.6270719209076153,14,0.41904014922058574
HAL.NS,HAVELLS.NS,0.8199127264888441,-1,0.28642027431625827
HAL.NS,VBL.NS,0.6989259778599204,11,0.3600579593166444
ADANIENSOL.NS,LODHA.NS,0.10836663618060417,-20,0.366771101429862
ADANIENSOL.NS,TCS.NS,-0.28368797515440647,-20,0.41201137901538476
ADANIENSOL.NS,JINDALSTEL.NS,0.46227630955400684,20,0.29592947129770275
ADANIENSOL.NS,ITC.NS,-0.36140920114978076,-20,0.3288934807129087
ADANIENSOL.NS,TATASTEEL.NS,0.649073660751825,17,0.3054148534724752
ADANIENSOL.NS,HINDUNILVR.NS,0.2419153855995555,20,0.18859429337408928
ADANIENSOL.NS,HDFCLIFE.NS,-0.2765929169494123,-20,0.3347052385457445
ADANIENSOL.NS,BANKBARODA.NS,0.5746920526202522,1,0.2389621058549798
ADANIENSOL.NS,PFC.NS,0.35479536025412334,19,0.3651586162422491
ADANIENSOL.NS,DMART.NS,0.6794946932281887,18,0.22199852353363547
ADANIENSOL.NS,SBIN.NS,0.24590150368668226,18,0.3492362172661774
ADANIENSOL.NS,GODREJCP.NS,0.6338199621626427,15,0.23787575087100965
ADANIENSOL.NS,UNITDSPR.NS,-0.6567815272440609,-20,0.27185292128485095
ADANIENSOL.NS,UNIONBANK.NS,0.7190057084938015,-16,0.29029499741109255
ADANIENSOL.NS,KOTAKBANK.NS,-0.37562162924782594,10,0.24939869378188395
ADANIENSOL.NS,ADANIPOWER.NS,0.6453585731891961,-1,0.2895861843048342
ADANIENSOL.NS,BOSCHLTD.NS,-0.3716828219854579,-20,0.4323670993632779
ADANIENSOL.NS,HCLTECH.NS,-0.70683420482474,-20,0.21242249254653067
ADANIENSOL.NS,MARUTI.NS,0.5320297287207765,-17,0.3185191383722985
ADANIENSOL.NS,AMBUJACEM.NS,0.7447206863733491,-1,0.1892844750785143
ADANIENSOL.NS,NTPC.NS,0.4532195343149945,19,0.17937025847564814
ADANIENSOL.NS,LT.NS,0.28039613749823533,0,0.47913968663602047
ADANIENSOL.NS,ASIANPAINT.NS,0.630158402223274,20,0.17242524211614274
ADANIENSOL.NS,RECLTD.NS,0.389229749932237,19,0.2858002343326256
ADANIENSOL.NS,APOLLOHOSP.NS,-0.6732729439336247,-20,0.28564564985320773
ADANIENSOL.NS,PIDILITIND.NS,0.4149889917615695,20,0.2745899916093488
ADANIENSOL.NS,ICICIPRULI.NS,-0.385068843752237,-20,0.325825021584903
ADANIENSOL.NS,TORNTPHARM.NS,-0.5343331390584674,-20,0.2548260229119177
ADANIENSOL.NS,PNB.NS,0.771132063485318,-1,0.2741392335446995
ADANIENSOL.NS,BEL.NS,-0.152746837550218,-9,0.26305020176411475
ADANIENSOL.NS,TECHM.NS,-0.7652535867028746,-20,0.21874985155355553
ADANIENSOL.NS,LICI.NS,0.7255965841090102,-1,0.22439239733951266
ADANIENSOL.NS,CIPLA.NS,0.2771483040006294,17,0.3443802900327009
ADANIENSOL.NS,NHPC.NS,0.6990150957465616,-15,0.3041056294034534
ADANIENSOL.NS,JIOFIN.NS,0.7007878815522137,20,0.18272174097971172
ADANIENSOL.NS,TATAMOTORS.NS,0.7967579500047467,-15,0.27146509432168775
ADANIENSOL.NS,DABUR.NS,0.48839055055806974,20,0.22971104061484715
ADANIENSOL.NS,ONGC.NS,0.6762232198624936,-1,0.29671102428691043
ADANIENSOL.NS,IRFC.NS,0.4985793320051274,-1,0.2631979481470428
ADANIENSOL.NS,DIVISLAB.NS,-0.7693695912805463,-20,0.1523756899495755
ADANIENSOL.NS,GAIL.NS,0.48849006351158886,15,0.2840171186901953
ADANIENSOL.NS,LTIM.NS,-0.5528415313657872,-20,0.3174959509395804
ADANIENSOL.NS,IRCTC.NS,0.7744598532010764,-15,0.23245748083860307
ADANIENSOL.NS,ADANIGREEN.NS,0.7883277690779307,-1,0.12542053419415555
ADANIENSOL.NS,VEDL.NS,-0.40031017504586053,-20,0.24619226875571398
ADANIENSOL.NS,EICHERMOT.NS,-0.5506406532447263,5,0.2417082852009873
ADANIENSOL.NS,CANBK.NS,0.7681613323058195,-17,0.29297903817053794
ADANIENSOL.NS,IOC.NS,0.7716986386942508,1,0.23960263073071442
ADANIENSOL.NS,GRASIM.NS,-0.12329363311994587,7,0.35484585627057985
ADANIENSOL.NS,TVSMOTOR.NS,-0.3092553620967412,-20,0.27486363711194417
ADANIENSOL.NS,HEROMOTOCO.NS,0.5918559808828278,20,0.16324645013263395
ADANIENSOL.NS,MOTHERSON.NS,0.18354272266934976,20,0.24827649850319178
ADANIENSOL.NS,DLF.NS,0.6219935779046811,0,0.2522883892046335
ADANIENSOL.NS,BPCL.NS,0.6230401699856487,17,0.2565689058303384
ADANIENSOL.NS,JSWENERGY.NS,0.4132114919426009,20,0.2677872885800634
ADANIENSOL.NS,BAJAJ-AUTO.NS,0.4829973779094249,20,0.199415318043077
ADANIENSOL.NS,M&M.NS,-0.6631431626429417,-9,0.16828782645762907
ADANIENSOL.NS,TRENT.NS,-0.5796648590672712,-20,0.2562403957401724
ADANIENSOL.NS,TATAPOWER.NS,0.4924967660065426,18,0.17157531767811807
ADANIENSOL.NS,ABB.NS,0.44046434195954864,20,0.26627812943138296
ADANIENSOL.NS,SIEMENS.NS,0.1550889230971076,19,0.28010594629419006
ADANIENSOL.NS,BHEL.NS,0.6563790447841521,-1,0.2810389093993231
ADANIENSOL.NS,ULTRACEMCO.NS,-0.41977632437117524,7,0.3751118994234699
ADANIENSOL.NS,HAVELLS.NS,0.4403394328933487,20,0.21465700770319118
ADANIENSOL.NS,VBL.NS,0.2323672432895682,20,0.3225799420734725
LODHA.NS,TCS.NS,0.41705036602059253,20,0.4884296576379592
LODHA.NS,JINDALSTEL.NS,0.6276302347528395,-1,0.4585123438664288
LODHA.NS,ITC.NS,0.36387514536855053,20,0.4570125413136288
LODHA.NS,TATASTEEL.NS,0.3748150961434024,-13,0.4274132786715654
LODHA.NS,HINDUNILVR.NS,0.4472659568146497,19,0.33048567518757577
LODHA.NS,HDFCLIFE.NS,-0.28150449435206726,-20,0.33987109107174174
LODHA.NS,BANKBARODA.NS,0.3822013704940375,-17,0.3993046871813979
LODHA.NS,PFC.NS,0.6403509048013034,1,0.4419754720952651
LODHA.NS,DMART.NS,0.25206456415849837,1,0.36545170717446096
LODHA.NS,SBIN.NS,0.6606592732250304,-1,0.40219010168639713
LODHA.NS,GODREJCP.NS,0.36232861125681487,18,0.48168134258958395
LODHA.NS,UNITDSPR.NS,0.2756943820284045,10,0.32377262540775165
LODHA.NS,UNIONBANK.NS,-0.24219780109997208,20,0.2959578031740495
LODHA.NS,KOTAKBANK.NS,-0.4475723183173367,-19,0.39544960903667836
LODHA.NS,ADANIPOWER.NS,0.43647908762768095,-1,0.2602361333949679
LODHA.NS,BOSCHLTD.NS,0.4142104032715436,4,0.2797197466135901
LODHA.NS,HCLTECH.NS,-0.3588788067892989,-20,0.37593314416987167
LODHA.NS,MARUTI.NS,-0.14574627103311263,15,0.4292760872688851
LODHA.NS,AMBUJACEM.NS,0.397415068852528,-1,0.40429016818396324
LODHA.NS,NTPC.NS,0.2235650799700999,20,0.31836666992720586
LODHA.NS,LT.NS,0.45470575569821664,0,0.4162631144123037
LODHA.NS,ASIANPAINT.NS,0.22475115640697935,20,0.31279169954151964
LODHA.NS,RECLTD.NS,0.4887900991423962,16,0.3690948516528476
LODHA.NS,APOLLOHOSP.NS,-0.36435747449047645,-20,0.4865153046198152
LODHA.NS,PIDILITIND.NS,0.4212422576969751,-1,0.4363485706588828
LODHA.NS,ICICIPRULI.NS,0.33356183376631,20,0.40185138571098833
LODHA.NS,TORNTPHARM.NS,0.3472769428825405,16,0.3906124516988704
LODHA.NS,PNB.NS,0.2346005626919369,-20,0.4948647534233951
LODHA.NS,BEL.NS,0.7430145313971331,1,0.30106842438693915
LODHA.NS,TECHM.NS,0.14786831443491452,11,0.30004957218248296
LODHA.NS,LICI.NS,0.3797690983238306,1,0.3904273071256583
LODHA.NS,CIPLA.NS,0.3298038482959409,15,0.48201839172971517
LODHA.NS,NHPC.NS,0.46592251028530784,1,0.4183274816950371
LODHA.NS,JIOFIN.NS,-0.2782798732270564,20,0.34655108835586723
LODHA.NS,TATAMOTORS.NS,0.22632449482000902,19,0.40812611687525047
LODHA.NS,DABUR.NS,0.4531811459961452,18,0.38269539036497147
LODHA.NS,ONGC.NS,0.40121817528347964,19,0.3568527083978321
LODHA.NS,IRFC.NS,0.6307344687010813,-1,0.4337737516203837
LODHA.NS,DIVISLAB.NS,0.13939996412206784,12,0.23685121712489976
LODHA.NS,GAIL.NS,0.4457281216877964,3,0.4650869885959086
LODHA.NS,LTIM.NS,-0.29741211221717495,-20,0.37850057315775754
LODHA.NS,IRCTC.NS,0.30971006226155007,-12,0.3941962165666658
LODHA.NS,ADANIGREEN.NS,-0.14078711062462904,12,0.23741747446217343
LODHA.NS,VEDL.NS,0.43332146657573567,1,0.21536249250303396
LODHA.NS,EICHERMOT.NS,0.3610692635355342,16,0.24960464631732215
LODHA.NS,CANBK.NS,0.26069207699485225,-1,0.4446833303562556
LODHA.NS,IOC.NS,0.17705569115785008,3,0.41382404184164445
LODHA.NS,GRASIM.NS,0.4506352987159914,16,0.4283919826137246
LODHA.NS,TVSMOTOR.NS,0.3068886681783631,19,0.3096827537748219
LODHA.NS,HEROMOTOCO.NS,0.41043490027826374,-1,0.3116620292363935
LODHA.NS,MOTHERSON.NS,0.5105039580320909,16,0.37248723488517044
LODHA.NS,DLF.NS,-0.21941198561429112,-18,0.5165667175218496
LODHA.NS,BPCL.NS,0.24394690661481871,19,0.37263012609929613
LODHA.NS,JSWENERGY.NS,0.49345684174753945,1,0.41552852227556203
LODHA.NS,BAJAJ-AUTO.NS,0.27684071086268014,1,0.25044532447793866
LODHA.NS,M&M.NS,0.41945642551218276,3,0.23705602243524426
LODHA.NS,TRENT.NS,0.30315554735839767,19,0.26899632337917545
LODHA.NS,TATAPOWER.NS,0.3486822384851305,1,0.40121634997702804
LODHA.NS,ABB.NS,0.5548096128333813,-1,0.31548111522307964
LODHA.NS,SIEMENS.NS,0.605729541804279,-1,0.34516807131637584
LODHA.NS,BHEL.NS,0.4978295665942,1,0.38550971713248394
LODHA.NS,ULTRACEMCO.NS,0.5380911711800309,3,0.43835922331779487
LODHA.NS,HAVELLS.NS,0.5332886200409406,1,0.3189811342216533
LODHA.NS,VBL.NS,0.7089164590647624,1,0.3050797639859013
TCS.NS,JINDALSTEL.NS,0.2327373926251898,-20,0.48719957877923925
TCS.NS,ITC.NS,0.7355006388457724,1,0.42739724372119436
TCS.NS,TATASTEEL.NS,-0.5120427034073557,18,0.43227418829258557
TCS.NS,HINDUNILVR.NS,0.6377412123362292,-4,0.3205891758621251
TCS.NS,HDFCLIFE.NS,0.722887943415736,4,0.2905553461679312
TCS.NS,BANKBARODA.NS,-0.5927896747303021,13,0.36016042302813567
TCS.NS,PFC.NS,0.6532116050752614,-20,0.4906547688740934
TCS.NS,DMART.NS,0.2949767407234663,-20,0.41130797605735236
TCS.NS,SBIN.NS,0.5314766165014632,-20,0.5318428743187777
TCS.NS,GODREJCP.NS,0.458512244573763,-20,0.4608401005069398
TCS.NS,UNITDSPR.NS,0.7413666666042282,15,0.4165041100326201
TCS.NS,UNIONBANK.NS,-0.6229426534848795,20,0.3279630688445665
TCS.NS,KOTAKBANK.NS,0.3594977697046331,8,0.42527303968052876
TCS.NS,ADANIPOWER.NS,-0.378050434771173,20,0.3173523653716278
TCS.NS,BOSCHLTD.NS,0.5779597338842161,-20,0.501090279255846
TCS.NS,HCLTECH.NS,0.6872076043473115,10,0.37356627613612026
TCS.NS,MARUTI.NS,-0.3479080252929875,-9,0.5149680997799415
TCS.NS,AMBUJACEM.NS,-0.4603665833115609,20,0.40315197775255385
TCS.NS,NTPC.NS,0.5538859633782077,-20,0.42005670379012416
TCS.NS,LT.NS,0.3628322549960559,-5,0.4851064448889355
TCS.NS,ASIANPAINT.NS,0.37272178581818505,-20,0.33831589020182445
TCS.NS,RECLTD.NS,0.6147657968089538,-20,0.537919861511101
TCS.NS,APOLLOHOSP.NS,0.7438800411901534,9,0.4255073802971334
TCS.NS,PIDILITIND.NS,0.533874805267027,-20,0.483918714690152
TCS.NS,ICICIPRULI.NS,0.7242210140446923,1,0.39151004707590564
TCS.NS,TORNTPHARM.NS,0.8136639097148084,10,0.22595737089030155
TCS.NS,PNB.NS,-0.5592507256594751,20,0.3849176753931116
TCS.NS,BEL.NS,0.69676879747177,-20,0.29983310364080507
TCS.NS,TECHM.NS,0.5435212335318915,8,0.32444550059664157
TCS.NS,LICI.NS,0.3798941521367371,-20,0.4459537704423545
TCS.NS,CIPLA.NS,0.5916470987807241,-13,0.41854245458188255
TCS.NS,NHPC.NS,-0.5234621812641764,20,0.3605677575807069
TCS.NS,JIOFIN.NS,-0.4002789255923988,19,0.38150912453627606
TCS.NS,TATAMOTORS.NS,-0.23594205722586295,20,0.39950640317776553
TCS.NS,DABUR.NS,0.45449960154078733,-20,0.45699964066013954
TCS.NS,ONGC.NS,0.35398086024421827,-4,0.38469919963616894
TCS.NS,IRFC.NS,0.4673179934798383,-20,0.3427875141842376
TCS.NS,DIVISLAB.NS,0.5333190770630684,20,0.320906082788351
TCS.NS,GAIL.NS,0.5720068650068506,-20,0.5180344819316224
TCS.NS,LTIM.NS,0.7614367990848593,1,0.3155601750618099
TCS.NS,IRCTC.NS,-0.5629085618402794,20,0.31226572613605197
TCS.NS,ADANIGREEN.NS,-0.14424499936632365,-19,0.3152794186351663
TCS.NS,VEDL.NS,0.365938554157149,-20,0.1983208316741849
TCS.NS,EICHERMOT.NS,0.39888550543039014,-4,0.27274844218844274
TCS.NS,CANBK.NS,-0.5410586503628758,20,0.4072539448918351
TCS.NS,IOC.NS,0.19121762464525618,-4,0.40441689365270395
TCS.NS,GRASIM.NS,0.6746275524059421,-16,0.3760289880747423
TCS.NS,TVSMOTOR.NS,0.672153177319564,5,0.34883211754132093
TCS.NS,HEROMOTOCO.NS,0.45435843193431014,-20,0.444015922823756
TCS.NS,MOTHERSON.NS,0.6834043108111854,-20,0.3123972123021873
TCS.NS,DLF.NS,-0.25252079112496123,-20,0.540282905553957
TCS.NS,BPCL.NS,0.3800085283374601,-1,0.38644780368594267
TCS.NS,JSWENERGY.NS,0.7121031758106319,-18,0.4172114428282716
TCS.NS,BAJAJ-AUTO.NS,0.5639071297488482,-20,0.29226746183141816
TCS.NS,M&M.NS,0.41754040427508127,20,0.28129925957574264
TCS.NS,TRENT.NS,0.7161776234404603,17,0.238000128230345
TCS.NS,TATAPOWER.NS,0.16453267268062324,-20,0.450602836486087
TCS.NS,ABB.NS,0.39394961375676446,-20,0.47620903804080417
TCS.NS,SIEMENS.NS,0.49885745876947857,-20,0.3277120459243379
TCS.NS,BHEL.NS,-0.4703834432578148,20,0.33728419692212785
TCS.NS,ULTRACEMCO.NS,0.5845959730716077,-16,0.4218405607636744
TCS.NS,HAVELLS.NS,0.4179045341662053,-20,0.3973858654001089
TCS.NS,VBL.NS,0.5308032079662148,-20,0.5701825570508301
JINDALSTEL.NS,ITC.NS,0.4241080242423841,13,0.3561796212642665
JINDALSTEL.NS,TATASTEEL.NS,0.6911868978571635,-1,0.3145332652621725
JINDALSTEL.NS,HINDUNILVR.NS,0.6862797736033655,18,0.2614515940937918
JINDALSTEL.NS,HDFCLIFE.NS,0.374286612917461,20,0.3493564657704362
JINDALSTEL.NS,BANKBARODA.NS,0.4159075511187191,-20,0.4008021272554294
JINDALSTEL.NS,PFC.NS,0.7095963082706546,1,0.4338825687970034
JINDALSTEL.NS,DMART.NS,0.6296716523311143,-7,0.30085757488519516
JINDALSTEL.NS,SBIN.NS,0.6275125471242218,1,0.4384114308923921
JINDALSTEL.NS,GODREJCP.NS,0.6202090702268335,12,0.3461785556577237
JINDALSTEL.NS,UNITDSPR.NS,-0.34973521789380807,-20,0.37282325217658674
JINDALSTEL.NS,UNIONBANK.NS,0.45527908010150775,-19,0.4265877739381926
JINDALSTEL.NS,KOTAKBANK.NS,-0.2874907098723951,-20,0.43200745399806983
JINDALSTEL.NS,ADANIPOWER.NS,0.7532052498734159,-1,0.2415504557835102
JINDALSTEL.NS,BOSCHLTD.NS,0.5483831692068175,15,0.23137172839994713
JINDALSTEL.NS,HCLTECH.NS,-0.6180490602841132,-20,0.34288761065848417
JINDALSTEL.NS,MARUTI.NS,0.5137940608338754,-19,0.4777103198954582
JINDALSTEL.NS,AMBUJACEM.NS,0.6291252526933708,-1,0.3142472124730302
JINDALSTEL.NS,NTPC.NS,0.588328778073798,1,0.3660815774710926
JINDALSTEL.NS,LT.NS,0.30995061401162155,0,0.6041195253258118
JINDALSTEL.NS,ASIANPAINT.NS,0.5526928708726095,2,0.2450719894707405
JINDALSTEL.NS,RECLTD.NS,0.6709236131503781,1,0.3819460004285735
JINDALSTEL.NS,APOLLOHOSP.NS,-0.4823407353594895,-20,0.488791468974102
JINDALSTEL.NS,PIDILITIND.NS,0.6685477734041454,1,0.36261692080879926
JINDALSTEL.NS,ICICIPRULI.NS,0.43293200843008767,20,0.3832736644950958
JINDALSTEL.NS,TORNTPHARM.NS,0.3024404315359869,15,0.32948153172901684
JINDALSTEL.NS,PNB.NS,0.5837516962696749,-20,0.35939746169865583
JINDALSTEL.NS,BEL.NS,0.6028534108707495,1,0.35686266391839483
JINDALSTEL.NS,TECHM.NS,-0.456968098740125,-20,0.3800388664287373
JINDALSTEL.NS,LICI.NS,0.5416243135650558,1,0.4064202225549678
JINDALSTEL.NS,CIPLA.NS,0.5854861807150205,16,0.4077970423751278
JINDALSTEL.NS,NHPC.NS,0.7072248655801981,-1,0.37942755581571275
JINDALSTEL.NS,JIOFIN.NS,0.598620370582251,-15,0.3139020694545267
JINDALSTEL.NS,TATAMOTORS.NS,0.5099231534251109,-20,0.36472837638746336
JINDALSTEL.NS,DABUR.NS,0.6648573625466074,16,0.30136475274241614
JINDALSTEL.NS,ONGC.NS,0.4858383613022233,1,0.34392097038008074
JINDALSTEL.NS,IRFC.NS,0.7571363299594434,1,0.43820753669537094
JINDALSTEL.NS,DIVISLAB.NS,-0.39396699504415955,-20,0.19621963922467084
JINDALSTEL.NS,GAIL.NS,0.7176523115083713,1,0.38306393597141974
JINDALSTEL.NS,LTIM.NS,-0.42007287189472475,-20,0.37511556708484406
JINDALSTEL.NS,IRCTC.NS,0.6598336359884129,-20,0.3112933709665966
JINDALSTEL.NS,ADANIGREEN.NS,0.4264829223231001,-17,0.3073906507613394
JINDALSTEL.NS,VEDL.NS,0.6163244449321957,1,0.2290555963353228
JINDALSTEL.NS,EICHERMOT.NS,0.293261136508254,19,0.2626919110068695
JINDALSTEL.NS,CANBK.NS,0.5523202916301472,-20,0.43611127524895665
JINDALSTEL.NS,IOC.NS,0.4417565012846516,-16,0.38274298157127673
JINDALSTEL.NS,GRASIM.NS,0.6222167765216808,17,0.36743785414814445
JINDALSTEL.NS,TVSMOTOR.NS,0.4584507666144101,18,0.29471060292689955
JINDALSTEL.NS,HEROMOTOCO.NS,0.7310089759659745,-1,0.2746937547977095
JINDALSTEL.NS,MOTHERSON.NS,0.7636722921554503,17,0.29664556175939205
JINDALSTEL.NS,DLF.NS,0.2564713047274746,0,0.35306275972196555
JINDALSTEL.NS,BPCL.NS,0.5408698474225606,1,0.39861863978421974
JINDALSTEL.NS,JSWENERGY.NS,0.6828243476410365,3,0.3773244548419258
JINDALSTEL.NS,BAJAJ-AUTO.NS,0.5843146605195582,10,0.3011964957957127
JINDALSTEL.NS,M&M.NS,-0.36121517413823373,-20,0.2882231729696252
JINDALSTEL.NS,TRENT.NS,0.3948461080107652,12,0.25427743652693247
JINDALSTEL.NS,TATAPOWER.NS,0.7443567614843138,1,0.4125628936175819
JINDALSTEL.NS,ABB.NS,0.8788350596147307,1,0.2899385561617993
JINDALSTEL.NS,SIEMENS.NS,0.7487677617362931,1,0.35146058216989484
JINDALSTEL.NS,BHEL.NS,0.7333416466114384,-1,0.35823539777270275
JINDALSTEL.NS,ULTRACEMCO.NS,0.3822092849493005,17,0.32068334031304
JINDALSTEL.NS,HAVELLS.NS,0.8456436877625141,1,0.30423067061619746
JINDALSTEL.NS,VBL.NS,0.6392201306156924,-1,0.46120448511428913
ITC.NS,TATASTEEL.NS,-0.4261695228955602,20,0.35130563550751726
ITC.NS,HINDUNILVR.NS,0.7969512065752161,-20,0.318879996008551
ITC.NS,HDFCLIFE.NS,0.7697794960398097,-1,0.2456702839889604
ITC.NS,BANKBARODA.NS,-0.5098909524118167,12,0.33864747312175614
ITC.NS,PFC.NS,0.7368868911809557,-14,0.4115912504319148
ITC.NS,DMART.NS,0.6180933459044392,-20,0.3485562472462178
ITC.NS,SBIN.NS,0.438255840264904,-16,0.5295307930805313
ITC.NS,GODREJCP.NS,0.7038003004913855,-20,0.41434315391087884
ITC.NS,UNITDSPR.NS,0.8075697416942851,11,0.30458687589826083
ITC.NS,UNIONBANK.NS,-0.6749794362242713,15,0.3028381862932875
ITC.NS,KOTAKBANK.NS,0.3931198640198774,-20,0.36707550416590573
ITC.NS,ADANIPOWER.NS,0.48556305930327065,-20,0.3517443622285764
ITC.NS,BOSCHLTD.NS,0.6886913934839288,-1,0.2826522244409546
ITC.NS,HCLTECH.NS,0.7124366958394204,20,0.29130866261237354
ITC.NS,MARUTI.NS,-0.428665324811746,20,0.4180367734407284
ITC.NS,AMBUJACEM.NS,0.4192956233860339,-20,0.35984810830129976
ITC.NS,NTPC.NS,0.7823294639569706,-14,0.40360140545811185
ITC.NS,LT.NS,0.29838953002547147,-10,0.479790230237364
ITC.NS,ASIANPAINT.NS,0.6642946328414367,-20,0.30136352978357606
ITC.NS,RECLTD.NS,0.7967147276297611,-13,0.3938556291582451
ITC.NS,APOLLOHOSP.NS,0.7350350184120578,20,0.3170255406950726
ITC.NS,PIDILITIND.NS,0.7213525373497257,-16,0.39695602435870114
ITC.NS,ICICIPRULI.NS,0.9014306237220007,1,0.33381291892219034
ITC.NS,TORNTPHARM.NS,0.85356382730823,13,0.28699151919689947
ITC.NS,PNB.NS,-0.6304937454030672,20,0.3171556156355231
ITC.NS,BEL.NS,0.6211506503830135,-20,0.344074156171882
ITC.NS,TECHM.NS,0.6757380966910892,20,0.30632289366784293
ITC.NS,LICI.NS,0.558633218530995,-20,0.37011871835796506
ITC.NS,CIPLA.NS,0.7284531247357777,-20,0.4246806444076401
ITC.NS,NHPC.NS,-0.4045584565169857,20,0.34817213866691554
ITC.NS,JIOFIN.NS,-0.42007338730838484,20,0.25633769484003266
ITC.NS,TATAMOTORS.NS,0.45308966617593904,-20,0.2689016103023346
ITC.NS,DABUR.NS,0.6839891598307885,-20,0.429384640489604
ITC.NS,ONGC.NS,0.6095272066059048,-14,0.350639022298709
ITC.NS,IRFC.NS,0.5719196459370653,-20,0.27796035609902914
ITC.NS,DIVISLAB.NS,0.6812253725316235,20,0.2400875960292378
ITC.NS,GAIL.NS,0.7925170819883957,-17,0.3396731182866324
ITC.NS,LTIM.NS,0.7779983402122341,20,0.3200204589711455
ITC.NS,IRCTC.NS,-0.5317778916436051,20,0.3293666117647588
ITC.NS,ADANIGREEN.NS,-0.1311380560487475,20,0.2092636822019076
ITC.NS,VEDL.NS,0.5967749840598147,17,0.2210619724359959
ITC.NS,EICHERMOT.NS,0.4164068100863931,2,0.249191484177824
ITC.NS,CANBK.NS,-0.5702025637507526,20,0.38166475967130753
ITC.NS,IOC.NS,0.38865680477716724,-17,0.2883747947919828
ITC.NS,GRASIM.NS,0.8213597972392619,-13,0.36096358406337115
ITC.NS,TVSMOTOR.NS,0.8075050347535881,4,0.3133285200018934
ITC.NS,HEROMOTOCO.NS,0.684685116815457,-20,0.3106363087911064
ITC.NS,MOTHERSON.NS,0.8192977949944333,-15,0.3116936797031955
ITC.NS,DLF.NS,-0.1597714852171659,20,0.3429526761200452
ITC.NS,BPCL.NS,0.6239507240218307,-14,0.27173467134215024
ITC.NS,JSWENERGY.NS,0.8305692836905781,-13,0.2166870744453573
ITC.NS,BAJAJ-AUTO.NS,0.753645110951062,-20,0.22308070196431695
ITC.NS,M&M.NS,0.5057789642410053,6,0.2674954389199877
ITC.NS,TRENT.NS,0.8945973599062662,16,0.18693405896938264
ITC.NS,TATAPOWER.NS,0.4382987785132333,-13,0.44932908291199114
ITC.NS,ABB.NS,0.5173353976880665,-16,0.3714837799016887
ITC.NS,SIEMENS.NS,0.5430766666658667,-14,0.3779683797830564
ITC.NS,BHEL.NS,0.48931958893033306,-20,0.4400069282969865
ITC.NS,ULTRACEMCO.NS,0.647946810786951,-16,0.36924097736066996
ITC.NS,HAVELLS.NS,0.6633630938003452,-13,0.3910108579293987
ITC.NS,VBL.NS,0.5583327987742996,-17,0.5775769359656198
TATASTEEL.NS,HINDUNILVR.NS,0.4182819907112325,20,0.31474202911467586
TATASTEEL.NS,HDFCLIFE.NS,-0.4325581720693761,-20,0.33945674046550656
TATASTEEL.NS,BANKBARODA.NS,0.7265390681658489,1,0.2648584546250218
TATASTEEL.NS,PFC.NS,0.6027181320742604,20,0.4711517996152037
TATASTEEL.NS,DMART.NS,0.6804067064522679,-2,0.34397270605449637
TATASTEEL.NS,SBIN.NS,0.6522497936175923,19,0.38862001346001884
TATASTEEL.NS,GODREJCP.NS,0.747103232398803,20,0.316229757476707
TATASTEEL.NS,UNITDSPR.NS,-0.7378203667733578,-20,0.3122677535327296
TATASTEEL.NS,UNIONBANK.NS,0.7654682166782345,-17,0.342822665389912
TATASTEEL.NS,KOTAKBANK.NS,-0.4021378984203344,20,0.29025711054483305
TATASTEEL.NS,ADANIPOWER.NS,0.8283861565207985,18,0.21052691357441922
TATASTEEL.NS,BOSCHLTD.NS,-0.5981682344418816,-20,0.40970743311304647
TATASTEEL.NS,HCLTECH.NS,-0.8539252693666426,-20,0.2753408135776918
TATASTEEL.NS,MARUTI.NS,0.614543950895275,-19,0.4388186454387082
TATASTEEL.NS,AMBUJACEM.NS,0.8186960820625035,1,0.36090345513065514
TATASTEEL.NS,NTPC.NS,0.5539747670554176,19,0.3927945722571803
TATASTEEL.NS,LT.NS,0.26766894850780937,0,0.472040136907373
TATASTEEL.NS,ASIANPAINT.NS,0.6059280162933405,17,0.248172889490067
TATASTEEL.NS,RECLTD.NS,0.6208489875739615,20,0.3748070174902385
TATASTEEL.NS,APOLLOHOSP.NS,-0.8102203621316864,-20,0.3182124471243575
TATASTEEL.NS,PIDILITIND.NS,0.4560367552765942,19,0.39881241870782325
TATASTEEL.NS,ICICIPRULI.NS,-0.4919471004315979,-20,0.38183383589581876
TATASTEEL.NS,TORNTPHARM.NS,-0.637498401164271,-20,0.2232823374068107
TATASTEEL.NS,PNB.NS,0.8375974677801427,-19,0.3288546914321222
TATASTEEL.NS,BEL.NS,0.42851957330983215,20,0.3947889318469726
TATASTEEL.NS,TECHM.NS,-0.8524973819063982,-20,0.24733613850028968
TATASTEEL.NS,LICI.NS,0.7260702538234806,19,0.3435793284532269
TATASTEEL.NS,CIPLA.NS,0.29684258024985627,18,0.46472222812270314
TATASTEEL.NS,NHPC.NS,0.8526475291938456,1,0.358395823954229
TATASTEEL.NS,JIOFIN.NS,0.8381780010182591,-9,0.2467758147571698
TATASTEEL.NS,TATAMOTORS.NS,0.6760443467490169,20,0.33316584758184664
TATASTEEL.NS,DABUR.NS,0.6178342739732919,19,0.3388597511631015
TATASTEEL.NS,ONGC.NS,0.6179366123136603,17,0.3881331782777989
